variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,4,1003,292.8316528750469,137.0,5.43212875706345,2.137457320255817,1881696,4999992,129601.09591031075,46955
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,5,1004,281.6038647414634,132.0,5.573804025135415,2.133362611677753,4629852,4999992,129602.44387483597,40126
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,6,1005,295.3134864924032,138.0,5.859828101214247,2.139952800669588,981792,4999992,129601.21262979507,43869
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,7,1006,278.71260291204663,132.0,6.367427949071587,2.11145911297005,4968948,4999992,129602.2822098732,40489
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,8,1007,297.50954666256024,138.0,5.4287255492630315,2.15586628016348,4995444,4999992,129601.53249764442,41761
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,9,1008,304.3300556037774,142.0,5.931440612347442,2.1431694056604043,2806464,4999992,129600.7081143856,40286
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,10,1009,281.8270597621244,132.0,4.478874070580085,2.135053483046397,1632948,4999992,129601.26151704788,40826
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,1,1000,1916.9178154989365,910.0,18.630334095035384,2.1065030939548754,202068,290124,129602.35560202599,21720
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,2,1001,1812.1964108518841,861.0,17.779844600731643,2.10475773618105,124296,499056,129603.4349064827,20297
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,3,1002,1904.6975040069624,908.0,14.318815443439014,2.097684475778593,299112,342624,129605.4435582161,21202
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,4,1003,1900.3626451621572,907.0,21.490818593414595,2.0952179108733815,317484,410124,129600.18894767761,20740
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,5,1004,1821.7448590268339,863.0,20.883732646653215,2.1109442167170727,361896,693972,129602.06965637207,18807
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,6,1005,1842.2948713126573,869.0,15.555085996536404,2.1200171131330925,556440,722928,129600.89335250854,18246
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,7,1006,1904.3668231261267,903.0,17.658298102795232,2.108933358943662,338040,344220,129603.53124403954,21243
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,8,1007,2107.495485116738,1000.0,17.358400117769204,2.107495485116738,75468,507192,129600.19412469864,19890
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,9,1008,1835.3716800967898,872.0,17.63644200588682,2.1047840368082453,357132,401112,129600.1174390316,20818
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,10,1009,1796.3535784183728,852.0,14.417027540553155,2.108396218800907,264216,342288,129600.21756744385,21264
hpo_no_rl,1_Brandimarte_12_workers.fjs,1,1000,1084.93199332406,511.0,12.310092816314048,2.1231545857613696,1059936,4468812,129600.41942477226,52098
hpo_no_rl,1_Brandimarte_12_workers.fjs,2,1001,1221.3992383639188,575.0,13.004023760217748,2.1241725884589893,1490184,4409784,129600.09247660637,51366
hpo_no_rl,1_Brandimarte_12_workers.fjs,3,1002,1082.2570776351224,511.0,10.461415929519486,2.117919917094173,778488,4379892,129601.8672785759,50736
hpo_no_rl,1_Brandimarte_12_workers.fjs,4,1003,1133.358815941389,535.0,16.313074410508708,2.1184276933483903,883992,4419672,129601.414093256,50182
hpo_no_rl,1_Brandimarte_12_workers.fjs,5,1004,1084.2159790500314,515.0,8.981894207680075,2.1052737457282165,545892,4317960,129601.20217347145,50960
hpo_no_rl,1_Brandimarte_12_workers.fjs,6,1005,1068.2858212090568,508.0,9.273908683959315,2.1029248448997184,3703692,4483152,129601.90400123596,50041
hpo_no_rl,1_Brandimarte_12_workers.fjs,7,1006,1156.0400917474178,543.0,14.026968430558174,2.128987277619554,3087252,4515948,129601.3193924427,50093
hpo_no_rl,1_Brandimarte_12_workers.fjs,8,1007,1117.2469204336376,530.0,9.31254292166476,2.1080130574219575,679680,4304400,129601.13785767555,50783
hpo_no_rl,1_Brandimarte_12_workers.fjs,9,1008,1147.576668400157,541.0,15.015470410614737,2.121213804806205,2557932,4396608,129602.03837132454,51913
