variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
competition_with_rl,2c_Hurink_rdata_38_workers.fjs,10,1009,4805.46062639025,2271.0,48.89406844307494,2.1160108438530383,1014170,1041030,129601.16455459595,80528
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,1,1000,12961.07190230921,6106.0,257.03118472785036,2.122678005618934,3595460,5000000,19846.762125968933,25722
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,2,1001,12929.262958912886,6111.0,340.5258665630345,2.115736043022891,3002170,5000000,20796.041125774384,28837
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,3,1002,12925.785109715056,6082.0,252.39469792953835,2.1252524021234884,3320670,5000000,19673.45938014984,25678
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,4,1003,12795.010322762759,6063.0,319.34724260658317,2.110343117724354,4269780,5000000,19897.715156793594,25792
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,5,1004,12880.754702323507,6079.0,217.7310198991151,2.118893683553793,3383160,5000000,19343.706677913666,24826
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,6,1005,13059.684667247242,6198.0,203.9895852491199,2.1070804561547662,3327700,5000000,20073.334055423737,26683
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,7,1006,13480.220455704319,6390.0,362.796705881362,2.1095806659944163,3812650,5000000,18815.065483808517,23262
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,8,1007,12958.81639090099,6178.0,147.3617534249681,2.0975746828910635,357720,5000000,18386.985159158707,21804
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,9,1008,13530.77257706066,6328.0,331.4364764915805,2.1382383971334797,4615760,5000000,18730.705493450165,23039
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,10,1009,12956.36162972109,6071.0,284.58683392046873,2.1341396194566116,4044290,5000000,18889.43104147911,23735
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,1,1000,2418.1756430014902,1135.0,36.29517468454859,2.1305512273140885,3293600,5000000,65813.97136998177,84346
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,2,1001,2420.492511160825,1136.0,42.06682044318134,2.1307152386979094,394280,5000000,45320.29407167435,46395
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,3,1002,2394.686253535108,1127.0,29.481134077447255,2.124832523101249,3060090,5000000,65122.825941085815,84040
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,4,1003,2410.1793799623224,1138.0,36.862294364242494,2.1179080667507226,3554260,5000000,62356.52373409271,76774
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,5,1004,2578.974314719558,1218.0,44.34057760774636,2.1173844948436438,105580,5000000,61471.64827442169,74254
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,6,1005,2433.9952731495264,1152.0,25.250681949143726,2.1128431190534083,243630,5000000,64949.32467699051,84201
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,7,1006,2599.92355459116,1215.0,56.98688791297977,2.139854777441284,1555310,5000000,64252.27007699013,85247
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,8,1007,2506.1951039570954,1182.0,29.686072347749185,2.1203004263596408,4725140,5000000,48570.28662824631,53503
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,9,1008,2475.5350566381057,1165.0,29.47249238107839,2.1249227953975156,1389370,5000000,47953.25223827362,52383
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,10,1009,2399.8013865180674,1120.0,41.68935262774962,2.1426798093911317,205800,5000000,64389.33714842796,81223
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,1,1000,3082.1864437034797,1450.0,35.68416977924518,2.125645823243779,204820,5000000,110047.60712838173,84248
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,2,1001,2958.3008173943253,1385.0,46.640186342262574,2.135957268876769,4636580,5000000,110549.48430156708,83560
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,3,1002,2955.1615012029674,1384.0,39.92909774356809,2.1352322985570575,4104430,5000000,110838.19657969475,84402
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,4,1003,3010.72089472065,1416.0,37.681946103809786,2.1262153211304025,393440,5000000,107985.09614992142,81529
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,5,1004,2792.9117974584046,1318.0,31.650617617960098,2.119052957100459,4671300,5000000,110014.62541460991,79203
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,6,1005,2765.892654106083,1302.0,29.081421642712513,2.1243415162105093,380690,5000000,108916.2638399601,82020
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,7,1006,3282.2015158172367,1535.0,57.39560404349272,2.138242029848363,519470,5000000,111441.64670085907,83964
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,8,1007,2902.7431876906594,1355.0,38.6195364160386,2.1422458949746566,594660,5000000,111268.0716085434,84497
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,9,1008,2914.3678128532083,1363.0,42.55436195166503,2.1382008898409453,724270,5000000,112125.8936727047,84410
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,10,1009,3145.2328051679215,1462.0,48.57176077627173,2.151322028158633,260020,5000000,109238.39102983475,83340
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,1,1000,1134.6032560993576,529.0,31.083883550145554,2.144807667484608,559740,5000000,19570.29923939705,27643
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,2,1001,1189.4436253963747,559.0,30.47994957448479,2.1278061277216005,1005970,5000000,18246.155436515808,24140
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,3,1002,1203.7314019358428,568.0,21.81913727258127,2.1192454259433853,2435190,5000000,17675.192691087723,22710
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,4,1003,1173.6977887635348,554.0,26.195980234977814,2.118588066360171,1626090,5000000,19547.607940673828,28711
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,5,1004,1188.5020984971102,564.0,26.639063981889663,2.1072732242856564,3269500,5000000,17774.97993850708,22869
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,6,1005,1152.900372733306,546.0,19.37457313853481,2.1115391442001945,3296690,5000000,17771.442432641983,22901
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,7,1006,1191.0282553989528,557.0,34.73969847471439,2.1382913023320516,636010,5000000,17187.802347660065,20185
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,8,1007,1174.4286769949665,552.0,17.533826338410062,2.1275881829618957,4707630,5000000,17740.74277305603,21792
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,9,1008,1280.692512006833,606.0,26.900878441357715,2.1133539802092955,4673980,5000000,18262.5035905838,24103
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1009,1165.4262047977913,552.0,31.47584049285164,2.111279356517738,3222530,5000000,17962.123210430145,22839
competition_with_rl,3_DPpaulli_15_workers.fjs,1,1000,7071.149679548306,3334.0,63.208670322767226,2.120920719720548,180510,969340,129600.20545482635,56926
competition_with_rl,3_DPpaulli_15_workers.fjs,2,1001,6605.398525233005,3096.0,63.53777463462486,2.133526655437017,265670,943780,129601.42987823486,57146
competition_with_rl,3_DPpaulli_15_workers.fjs,3,1002,6740.533090143659,3163.0,66.20862480421411,2.1310569364981533,212950,744430,129601.01142525673,59487
competition_with_rl,3_DPpaulli_15_workers.fjs,4,1003,6131.088127054871,2881.0,62.914648558770324,2.128111116645217,671810,878130,129600.31173419952,57911
competition_with_rl,3_DPpaulli_15_workers.fjs,5,1004,6177.637102781536,2920.0,44.87335486780203,2.115629144788197,429780,1046590,129600.00354218483,56339
competition_with_rl,3_DPpaulli_15_workers.fjs,6,1005,6470.120654609739,3066.0,44.96199265358891,2.1102807092660596,452100,876070,129600.44346618652,57792
competition_with_rl,3_DPpaulli_15_workers.fjs,7,1006,6358.730765297139,2967.0,78.01073568012912,2.143151589247435,318810,907900,129600.48115706444,57878
competition_with_rl,3_DPpaulli_15_workers.fjs,8,1007,6327.687135259812,2983.0,53.0297272021479,2.1212494586858237,968170,2160000,129600.66571831703,45181
competition_with_rl,3_DPpaulli_15_workers.fjs,9,1008,6468.914150329436,3044.0,58.98538680837692,2.1251360546417333,1043070,2516040,129600.40135002136,42126
competition_with_rl,3_DPpaulli_15_workers.fjs,10,1009,6938.555227073657,3255.0,68.07795491824783,2.1316605920349176,133050,1021160,129600.09615659714,56257
competition_with_rl,3_DPpaulli_18_workers.fjs,1,1000,6617.800105410341,3129.0,54.93644088815657,2.1149888480058614,253710,939700,129600.73057842255,57583
competition_with_rl,3_DPpaulli_18_workers.fjs,2,1001,6328.449197612533,2986.0,69.07036183996343,2.1193734754228175,221290,1203910,129600.33628702164,54223
competition_with_rl,3_DPpaulli_18_workers.fjs,3,1002,6785.7818910496535,3203.0,46.462568000399074,2.118570680939636,155130,839160,129600.08229374886,57640
competition_with_rl,3_DPpaulli_18_workers.fjs,4,1003,6438.154067880295,3032.0,53.63163599133483,2.123401737427538,536850,1348270,129600.3261051178,52747
competition_with_rl,3_DPpaulli_18_workers.fjs,5,1004,6091.025474522065,2871.0,38.09675106997188,2.1215693049536974,451260,1095620,129600.05267739296,55340
competition_with_rl,3_DPpaulli_18_workers.fjs,6,1005,6675.526362993067,3161.0,45.7293380497911,2.1118400389095435,248260,922200,129600.03479099274,57260
competition_with_rl,3_DPpaulli_18_workers.fjs,7,1006,6851.712072567369,3218.0,79.42486835055008,2.1291833662421906,375000,1048950,129600.12191390991,55160
competition_with_rl,3_DPpaulli_18_workers.fjs,8,1007,6750.993138050347,3190.0,43.42247350261943,2.1162987893574754,422690,1002400,129601.51103138924,56441
competition_with_rl,3_DPpaulli_18_workers.fjs,9,1008,6940.911071932851,3279.0,67.05205151537531,2.116776783145121,244360,1553850,129600.26148295403,51124
competition_with_rl,3_DPpaulli_18_workers.fjs,10,1009,6854.322954476169,3214.0,65.28967785462855,2.132645598779144,245820,758040,129600.88051176071,59017
competition_with_rl,3_DPpaulli_1_workers.fjs,1,1000,6246.81112940712,2970.0,54.78898042947064,2.103303410574788,1939480,5000000,120617.12249779701,84780
competition_with_rl,3_DPpaulli_1_workers.fjs,2,1001,6685.368336182508,3164.0,58.20301701561944,2.112948273129743,3723160,5000000,119798.81445598602,84527
competition_with_rl,3_DPpaulli_1_workers.fjs,3,1002,6583.347713530289,3129.0,64.82578858167054,2.1039781762640746,1379330,5000000,119441.39702320099,84607
competition_with_rl,3_DPpaulli_1_workers.fjs,4,1003,6600.133280961063,3125.0,65.50692959718396,2.11204264990754,902310,5000000,121076.7025873661,84883
competition_with_rl,3_DPpaulli_1_workers.fjs,5,1004,6244.349152325946,2964.0,46.92514014850316,2.1067304832408724,1678860,5000000,120530.7637784481,83673
competition_with_rl,3_DPpaulli_1_workers.fjs,6,1005,6462.785216752894,3081.0,45.24208809679394,2.097625841205094,2254050,5000000,118944.99225735664,85000
competition_with_rl,3_DPpaulli_1_workers.fjs,7,1006,6486.558670758354,3050.0,90.11474013258272,2.126740547789624,530580,5000000,120310.57962822914,83979
competition_with_rl,3_DPpaulli_1_workers.fjs,8,1007,6612.539613756144,3137.0,43.26571268955289,2.107918270244228,211400,5000000,122234.93666505814,83491
competition_with_rl,3_DPpaulli_1_workers.fjs,9,1008,6236.219700281505,2949.0,58.52826953392952,2.1146896236966786,4841320,5000000,123895.33699607849,84084
competition_with_rl,3_DPpaulli_1_workers.fjs,10,1009,6513.507876359187,3092.0,61.06596546444837,2.106567877218366,2831440,5000000,118789.55590033531,85544
competition_with_rl,3_DPpaulli_9_workers.fjs,1,1000,5537.910891240624,2613.0,51.9376047659065,2.1193688829853135,3274020,3616450,129600.52279472351,59483
competition_with_rl,3_DPpaulli_9_workers.fjs,2,1001,6102.901593212024,2871.0,55.61861389079944,2.1257058840863894,414020,3566650,129600.37521409988,59480
competition_with_rl,3_DPpaulli_9_workers.fjs,3,1002,5890.653535741229,2772.0,62.71923102322497,2.125055388074036,1605570,3445650,129601.00747418404,60884
competition_with_rl,3_DPpaulli_9_workers.fjs,4,1003,5705.41408457184,2672.0,57.74608495757997,2.13525976219006,2667920,3404520,129601.43786859512,61679
competition_with_rl,3_DPpaulli_9_workers.fjs,5,1004,5337.676427123559,2520.0,49.911783028038776,2.1181255663188727,1649740,3699610,129601.391020298,59004
competition_with_rl,3_DPpaulli_9_workers.fjs,6,1005,5157.822093936045,2436.0,34.952046620964225,2.117332550876866,538720,3400850,129600.8839931488,61549
competition_with_rl,3_DPpaulli_9_workers.fjs,7,1006,6043.0204222257335,2840.0,79.97028289511383,2.1278240923330047,241440,3546630,129600.24413967133,60415
competition_with_rl,3_DPpaulli_9_workers.fjs,8,1007,5521.760954128949,2611.0,32.090031399213025,2.114806952940999,693240,3691900,129601.33903980255,58605
competition_with_rl,3_DPpaulli_9_workers.fjs,9,1008,5927.963988059641,2783.0,74.1151775377372,2.1300625181673163,1627270,3622170,129600.36412119865,59163
competition_with_rl,3_DPpaulli_9_workers.fjs,10,1009,5758.831584014574,2720.0,57.4633328026218,2.1172174941230053,666870,3616850,129601.49382686615,59478
competition_with_rl,4_ChambersBarnes_10_workers.fjs,1,1000,2283.3806035510297,1076.0,38.94540927652067,2.122100932668243,3369050,5000000,66497.10650587082,51341
competition_with_rl,4_ChambersBarnes_10_workers.fjs,2,1001,2259.44231344227,1065.0,29.141175952149723,2.1215420783495493,4534300,5000000,64592.07625246048,48370
competition_with_rl,4_ChambersBarnes_10_workers.fjs,3,1002,2290.1259454849605,1082.0,34.679181537514054,2.11656741726891,2061760,5000000,68253.23959302902,54897
competition_with_rl,4_ChambersBarnes_10_workers.fjs,4,1003,2270.3523129219766,1065.0,40.459696869497776,2.13178620931641,148770,5000000,85339.3491036892,77357
competition_with_rl,4_ChambersBarnes_10_workers.fjs,5,1004,2069.303764543621,965.0,39.729317255581854,2.14435623268769,3319140,5000000,63808.82527804375,46741
competition_with_rl,4_ChambersBarnes_10_workers.fjs,6,1005,2297.7665584682177,1085.0,27.980285210647352,2.117757196744901,595620,5000000,66000.55599164963,52215
competition_with_rl,4_ChambersBarnes_10_workers.fjs,7,1006,2284.8784212896553,1075.0,35.30879095930334,2.125468298874098,214820,5000000,59565.195004463196,40189
competition_with_rl,4_ChambersBarnes_10_workers.fjs,8,1007,2120.472085622717,996.0,28.797511663011985,2.128988037773812,983000,5000000,83831.21601462364,74400
competition_with_rl,4_ChambersBarnes_10_workers.fjs,9,1008,2185.478772186206,1022.0,38.75022625104425,2.1384332408866986,348860,5000000,60634.71210837364,42947
competition_with_rl,4_ChambersBarnes_10_workers.fjs,10,1009,2366.234270578108,1113.0,41.557050121033654,2.1259966492166287,274580,5000000,63817.45041322708,47478
competition_with_rl,5_Kacem_3_workers.fjs,1,1000,15.22857187741361,7.0,0.4999438558978321,2.1755102682019443,1133540,5000000,11935.142491340637,16722
competition_with_rl,5_Kacem_3_workers.fjs,2,1001,16.75256737879491,8.0,0.9714027824598996,2.094070922349364,2044510,5000000,11953.253955125809,16805
competition_with_rl,5_Kacem_3_workers.fjs,3,1002,15.103853367521666,7.0,0.8660980014155699,2.157693338217381,795900,5000000,11970.273126125336,16736
competition_with_rl,5_Kacem_3_workers.fjs,4,1003,15.383016317762818,7.0,0.5088974619350617,2.197573759680403,3063120,5000000,11957.6923995018,16750
competition_with_rl,5_Kacem_3_workers.fjs,5,1004,16.88672674727277,8.0,0.45380397555311164,2.1108408434090964,2763630,5000000,11935.365436077118,16568
competition_with_rl,5_Kacem_3_workers.fjs,6,1005,15.08126745446751,7.0,0.34479260358783337,2.154466779209644,4636520,5000000,11920.57630777359,16760
competition_with_rl,5_Kacem_3_workers.fjs,7,1006,17.01855908109849,8.0,0.8934835294351892,2.1273198851373114,2359790,5000000,11931.301088809967,16774
competition_with_rl,5_Kacem_3_workers.fjs,8,1007,17.170532474272513,8.0,0.6985700495123475,2.146316559284064,4875410,5000000,11996.884518146515,16679
competition_with_rl,5_Kacem_3_workers.fjs,9,1008,17.160824725772578,8.0,0.4604097305400381,2.1451030907215722,4469090,5000000,12058.14944601059,16690
competition_with_rl,5_Kacem_3_workers.fjs,10,1009,15.272736190647944,7.0,0.4922507088374207,2.181819455806849,4879250,5000000,11934.35744214058,16402
competition_with_rl,5_Kacem_4_workers.fjs,1,1000,34.282364264443764,16.0,0.8327495893279574,2.1426477665277353,4744900,5000000,19746.24082183838,21153
competition_with_rl,5_Kacem_4_workers.fjs,2,1001,32.553461396335685,15.0,0.8388386390136112,2.1702307597557122,3295790,5000000,20965.064465761185,24154
competition_with_rl,5_Kacem_4_workers.fjs,3,1002,31.99977659373218,15.0,0.71946911405951,2.1333184395821454,3835660,5000000,20926.70357656479,24147
competition_with_rl,5_Kacem_4_workers.fjs,4,1003,35.407497400289834,16.0,1.419930758085113,2.2129685875181146,1860220,5000000,20115.46984386444,21916
competition_with_rl,5_Kacem_4_workers.fjs,5,1004,30.02610676861278,14.0,0.5770941791331035,2.14472191204377,2444820,5000000,19868.29162955284,21500
competition_with_rl,5_Kacem_4_workers.fjs,6,1005,30.651326081503637,14.0,0.8852364801784439,2.189380434393117,4816450,5000000,21892.148577928543,27130
competition_with_rl,5_Kacem_4_workers.fjs,7,1006,34.5298258939789,16.0,1.055115341292707,2.1581141183736814,4693010,5000000,21015.98135495186,24337
competition_with_rl,5_Kacem_4_workers.fjs,8,1007,38.82533335496634,18.0,2.030005409626301,2.1569629641647965,4949270,5000000,19743.46707034111,21196
competition_with_rl,5_Kacem_4_workers.fjs,9,1008,32.98303352357773,15.0,0.9656856172938192,2.1988689015718488,4704700,5000000,20135.776374578476,22426
competition_with_rl,5_Kacem_4_workers.fjs,10,1009,34.07748095808416,16.0,1.0016569689859098,2.12984255988026,3521990,5000000,21660.188407421112,26827
competition_with_rl,6_Fattahi_14_workers.fjs,1,1000,1224.3031915016913,580.0,37.32605372658259,2.1108675715546403,3289290,5000000,10137.288804769516,16247
competition_with_rl,6_Fattahi_14_workers.fjs,2,1001,1199.066532230824,565.0,34.12615743259786,2.12224164996606,4541910,5000000,10124.047385692596,16232
competition_with_rl,6_Fattahi_14_workers.fjs,3,1002,1306.8140868882053,619.0,40.45811680141806,2.111169768801624,979410,5000000,10084.963770151138,16268
competition_with_rl,6_Fattahi_14_workers.fjs,4,1003,1192.8250005362602,558.0,57.133016920374665,2.137679212430574,2068810,5000000,10172.113853931427,16538
competition_with_rl,6_Fattahi_14_workers.fjs,5,1004,1210.4608392204348,569.0,40.967769396014596,2.127347696345228,3881260,5000000,10105.438241481781,16438
competition_with_rl,6_Fattahi_14_workers.fjs,6,1005,1198.546403256536,565.0,31.172887264201304,2.1213210677106833,2037930,5000000,10150.102371454239,16292
competition_with_rl,6_Fattahi_14_workers.fjs,7,1006,1303.224834526902,607.0,47.34869284162915,2.1469931376060987,4523640,5000000,10069.351226091385,16368
competition_with_rl,6_Fattahi_14_workers.fjs,8,1007,1208.9528110548713,575.0,28.10991302487991,2.1025266279215153,748260,5000000,10098.544055700302,16368
competition_with_rl,6_Fattahi_14_workers.fjs,9,1008,1307.873449402971,621.0,39.70585246151367,2.106076408056314,469670,5000000,10191.56956911087,16239
competition_with_rl,6_Fattahi_14_workers.fjs,10,1009,1208.7109246666055,577.0,31.642256036966003,2.094819626805209,3786040,5000000,10134.306303739548,16260
competition_with_rl,6_Fattahi_20_workers.fjs,1,1000,2857.2983608031323,1333.0,62.8936535982603,2.1435096480143527,2160250,5000000,17453.163020133972,22409
competition_with_rl,6_Fattahi_20_workers.fjs,2,1001,2928.132869036201,1386.0,63.4055307297373,2.1126499776595966,992140,5000000,16778.458275794983,19498
competition_with_rl,6_Fattahi_20_workers.fjs,3,1002,2925.992270494938,1368.0,68.26645057831553,2.1388832386658905,2993890,5000000,16635.866152524948,19460
competition_with_rl,6_Fattahi_20_workers.fjs,4,1003,2712.208453955111,1271.0,70.89606284467718,2.133916958265233,3007250,5000000,17411.894567728043,21972
competition_with_rl,6_Fattahi_20_workers.fjs,5,1004,2694.134796979724,1278.0,60.82640653828205,2.108086695602288,2205220,5000000,17174.31985282898,20958
competition_with_rl,6_Fattahi_20_workers.fjs,6,1005,2778.7173880793807,1310.0,51.07390417616034,2.121158311510978,3713740,5000000,17123.157236099243,20815
competition_with_rl,6_Fattahi_20_workers.fjs,7,1006,2818.74994424771,1318.0,109.3014015994749,2.138657013845,3057970,5000000,17494.991758584976,21607
competition_with_rl,6_Fattahi_20_workers.fjs,8,1007,2768.0743855469955,1303.0,48.69708645111561,2.124385560665384,3862840,5000000,16494.275156736374,19028
competition_with_rl,6_Fattahi_20_workers.fjs,9,1008,2846.1840689616783,1362.0,73.08047190873056,2.0897093017339783,4438140,5000000,16646.88159584999,19348
competition_with_rl,6_Fattahi_20_workers.fjs,10,1009,3085.3660550490035,1457.0,77.97955099301954,2.1176156863754314,4204040,5000000,17354.63528227806,20953
